new,previous,datum,stratum,parameter,point_width_difference,lower,upper
C_full_CN,C_beta_CN,489,representative,gamma_gw,-0.0024083964954632053,-0.20065255562081707,1.8593474443791829
C_full_CN,C_beta_CN,489,representative,log10_Ar,0.0014199007972531819,-0.19251239137352427,1.8474876086264758
C_full_CN,C_beta_CN,489,representative,log10_EFAC,-0.001411354837634049,-0.6648459982328494,1.3711540017671506
C_full_G,C_beta_G,25,representative,u,-0.00015810189775111727,-0.1127116916864439,1.9112883083135561
C_full_G,C_beta_G,25,representative,log10_Agw,0.0025003604384546962,-0.3081537343358458,1.7558462656641542
C_full_G,C_beta_G,25,representative,gamma_gw,-0.00036549527949236715,-0.12173776692536531,1.9062622330746346
C_full_G,C_beta_G,25,representative,log10_Ar,-0.0021690505349126754,-0.16614049056671032,1.8698595094332897
C_full_G,C_beta_G,25,representative,log10_EFAC,0.0013185535921574898,-0.8084216843880752,1.2115783156119249
C_full_G,C_beta_G,26,representative,u,-0.0011125750680117674,-0.11481926847212509,1.9171807315278748
C_full_G,C_beta_G,26,representative,log10_Agw,-0.0016318591895554402,-0.3284822068645278,1.7195177931354722
C_full_G,C_beta_G,26,representative,gamma_gw,0.0013897085638823192,-0.11826936307863245,1.9097306369213676
C_full_G,C_beta_G,26,representative,log10_Ar,-0.00034012713603948086,-0.14817805691691477,1.8738219430830854
C_full_G,C_beta_G,26,representative,log10_EFAC,0.001960700118465608,-0.6824241482164992,1.3535758517835008
C_full_G,C_beta_G,30,stress,u,0.0021899022481098873,-0.16022592746051112,1.871774072539489
C_full_G,C_beta_G,30,stress,log10_Agw,-0.0011424774531429982,-0.7756241385606761,1.2448758614393238
C_full_G,C_beta_G,30,stress,gamma_gw,-0.0007225282959902879,-0.37835139096506276,1.6696486090349372
C_full_G,C_beta_G,30,stress,log10_Ar,0.0005349959187515019,-0.11526752007822416,1.9127324799217758
C_full_G,C_beta_G,30,stress,log10_EFAC,-0.0020781162784261342,-0.3427728965592445,1.6972271034407556
C_full_G,C_beta_G,44,representative,u,-0.001280071618762757,-0.1163016006365426,1.9116983993634573
C_full_G,C_beta_G,44,representative,log10_Agw,-0.0003053936397338086,-0.3198526501524769,1.7121473498475233
C_full_G,C_beta_G,44,representative,gamma_gw,0.0008512311474694334,-0.12396961503128257,1.9120303849687175
C_full_G,C_beta_G,44,representative,log10_Ar,-0.00018518769760145215,-0.14916587528621683,1.8788341247137832
C_full_G,C_beta_G,44,representative,log10_EFAC,-0.0003641386784722922,-0.8203755040593148,1.1956244959406852
C_full_G,C_beta_G,48,representative,u,-0.0008455449308364393,-0.11136245503498765,1.9126375449650124
C_full_G,C_beta_G,48,representative,log10_Agw,-0.0003626459654604286,-0.49068043956758767,1.5413195604324124
C_full_G,C_beta_G,48,representative,gamma_gw,-5.946189577088479e-05,-0.13276240954020002,1.9032375904598
C_full_G,C_beta_G,48,representative,log10_Ar,-0.0010370506609430619,-0.29950166144473844,1.7284983385552615
C_full_G,C_beta_G,48,representative,log10_EFAC,-0.00013992386207425933,-0.8594786177302798,1.1515213822697201
C_full_G,C_beta_G,102,representative,u,-0.00029549122598504507,-2.0,2.0
C_full_G,C_beta_G,102,representative,log10_Agw,0.0014109365830073939,-2.0,2.0
C_full_G,C_beta_G,102,representative,gamma_gw,0.00045061817226887957,-2.0,2.0
C_full_G,C_beta_G,102,representative,log10_Ar,-0.0001986771601831805,-2.0,2.0
C_full_G,C_beta_G,102,representative,log10_EFAC,-0.0026679408720559628,-2.0,2.0
C_full_G,C_beta_G,138,stress,u,-0.001187803160554446,-0.037364250406927924,0.030635749593072137
C_full_G,C_beta_G,138,stress,log10_Agw,0.00033712998024404417,-0.033074911204086344,0.02892508879591371
C_full_G,C_beta_G,138,stress,gamma_gw,0.0015232619191912766,-0.04023134064773115,0.043768659352268924
C_full_G,C_beta_G,138,stress,log10_Ar,0.0018070210961381727,-0.022347335386124656,0.025652664613875387
C_full_G,C_beta_G,138,stress,log10_EFAC,0.0013237899544273901,-0.03292283472603008,0.03707716527396998
C_full_G,C_beta_G,142,representative,u,-0.0022751466646114826,-0.12098940023606353,1.9150105997639364
C_full_G,C_beta_G,142,representative,log10_Agw,0.0013384827775950736,-0.31641063816931003,1.72758936183069
C_full_G,C_beta_G,142,representative,gamma_gw,-0.00019323054502862202,-0.12556515740320007,1.9064348425967999
C_full_G,C_beta_G,142,representative,log10_Ar,0.0010987457335124295,-0.12697460628638169,1.9050253937136183
C_full_G,C_beta_G,142,representative,log10_EFAC,-0.0002647267735905734,-0.679411643654831,1.3925883563451689
C_full_G,C_beta_G,157,representative,u,0.0009280494109339399,-0.11261348306159102,1.913386516938409
C_full_G,C_beta_G,157,representative,log10_Agw,0.0019426654081844408,-0.32795465602679286,1.700045343973207
C_full_G,C_beta_G,157,representative,gamma_gw,0.001259266788615987,-0.12132519499369276,1.9146748050063072
C_full_G,C_beta_G,157,representative,log10_Ar,-0.0004728998409101459,-0.19599033743964844,1.8360096625603517
C_full_G,C_beta_G,157,representative,log10_EFAC,-0.0006627196151486325,-0.757407663499573,1.272592336500427
C_full_G,C_beta_G,184,stress,u,-0.0009932990495601368,-0.11427884909148633,1.9137211509085137
C_full_G,C_beta_G,184,stress,log10_Agw,-0.00024282371335582198,-0.4431456781586214,1.5888543218413786
C_full_G,C_beta_G,184,stress,gamma_gw,0.0008516770483961711,-0.13511321811993326,1.9088867818800668
C_full_G,C_beta_G,184,stress,log10_Ar,0.00237174133724527,-0.20770968973004766,1.8202903102699524
C_full_G,C_beta_G,184,stress,log10_EFAC,-0.0002321459534259107,-0.8252706657148865,1.1987293342851135
C_full_G,C_beta_G,189,representative,u,0.0006270386080634571,-0.11376499123099415,1.9102350087690059
C_full_G,C_beta_G,189,representative,log10_Agw,0.0002183368141374098,-0.3719879268040033,1.6720120731959969
C_full_G,C_beta_G,189,representative,gamma_gw,0.0015061322560845358,-0.11494682606885687,1.9170531739311432
C_full_G,C_beta_G,189,representative,log10_Ar,0.00021049752978252734,-0.2517566816458917,1.7962433183541084
C_full_G,C_beta_G,189,representative,log10_EFAC,-0.0005516631232965197,-0.7827709832299239,1.2372290167700761
C_full_G,C_beta_G,191,representative,u,0.0007913710621917369,-0.0207318467261981,0.029268153273801945
C_full_G,C_beta_G,191,representative,log10_Agw,0.0010268960752606304,-0.04483610825533446,0.03916389174466561
C_full_G,C_beta_G,191,representative,gamma_gw,0.0010540817399551372,-0.034290743852867234,0.029709256147132712
C_full_G,C_beta_G,191,representative,log10_Ar,-0.001845048525016213,-0.025726765422841025,0.022273234577158907
C_full_G,C_beta_G,191,representative,log10_EFAC,-0.001187716957173679,-0.021396396903098913,0.018603603096901122
C_full_G,C_beta_G,197,representative,u,-0.0004999563327170442,-0.11298476340301944,1.9130152365969806
C_full_G,C_beta_G,197,representative,log10_Agw,0.0020203210063277077,-0.5472306582067621,1.482769341793238
C_full_G,C_beta_G,197,representative,gamma_gw,0.0006689992316297744,-0.14004723948129771,1.8919527605187023
C_full_G,C_beta_G,197,representative,log10_Ar,0.0005944302779197219,-0.3744977735989975,1.6535022264010024
C_full_G,C_beta_G,197,representative,log10_EFAC,1.9390125794147006e-05,-0.9306259170640309,1.0783740829359691
C_full_G,C_beta_G,249,representative,u,8.769970501032454e-06,-0.11445530002679716,1.9095446999732029
C_full_G,C_beta_G,249,representative,log10_Agw,-0.0013836648080608471,-0.4760755763870437,1.5639244236129564
C_full_G,C_beta_G,249,representative,gamma_gw,-0.0014040314361263295,-0.1318339096217489,1.9001660903782511
C_full_G,C_beta_G,249,representative,log10_Ar,0.002661233989735501,-0.28535653508801206,1.774643464911988
C_full_G,C_beta_G,249,representative,log10_EFAC,0.0013940532606980527,-0.8253515551805529,1.194648444819447
C_full_G,C_beta_G,272,representative,u,-0.0011776818902770048,-0.12233756546913077,1.9096624345308693
C_full_G,C_beta_G,272,representative,log10_Agw,-0.00035967747341736356,-0.22723245708582518,1.820767542914175
C_full_G,C_beta_G,272,representative,gamma_gw,0.0005835151647023418,-0.11772122939317875,1.9062787706068214
C_full_G,C_beta_G,272,representative,log10_Ar,0.0024178361292480632,-0.12242175399523736,1.9035782460047628
C_full_G,C_beta_G,272,representative,log10_EFAC,0.0005772005457810314,-0.7387295690846101,1.30127043091539
C_full_G,C_beta_G,285,representative,u,-0.0006180947627076883,-0.12028943678275172,1.9077105632172482
C_full_G,C_beta_G,285,representative,log10_Agw,-0.0056709380996935455,-0.4163414705500271,1.6876585294499729
C_full_G,C_beta_G,285,representative,gamma_gw,0.0003840850287940567,-0.1455969669627465,1.8944030330372534
C_full_G,C_beta_G,285,representative,log10_Ar,-0.0004588693124176757,-0.096818354449132,1.931181645550868
C_full_G,C_beta_G,285,representative,log10_EFAC,0.0005529387099370009,-0.8066609541441455,1.2263390458558545
C_full_G,C_beta_G,313,representative,u,0.002117694412584359,-0.11226350604932311,1.915736493950677
C_full_G,C_beta_G,313,representative,log10_Agw,-0.0016016797782031356,-0.3153331758741974,1.7206668241258027
C_full_G,C_beta_G,313,representative,gamma_gw,0.0021762633643527263,-0.12420040825011336,1.9117995917498867
C_full_G,C_beta_G,313,representative,log10_Ar,-0.0013761781614425317,-0.15762719324065189,1.8663728067593481
C_full_G,C_beta_G,313,representative,log10_EFAC,-0.0006441328779840383,-0.6656487078623818,1.358351292137618
C_full_G,C_beta_G,327,representative,u,-0.002456167134543441,-2.0,2.0
C_full_G,C_beta_G,327,representative,log10_Agw,-0.0005975706066349007,-2.0,2.0
C_full_G,C_beta_G,327,representative,gamma_gw,-0.0020849210354051406,-2.0,2.0
C_full_G,C_beta_G,327,representative,log10_Ar,-0.0017569854183290268,-2.0,2.0
C_full_G,C_beta_G,327,representative,log10_EFAC,-0.0015347030436998477,-2.0,2.0
C_full_G,C_beta_G,333,stress,u,0.0022081499518223913,-0.148950405625922,1.8950495943740782
C_full_G,C_beta_G,333,stress,log10_Agw,2.281013099236784e-05,-0.7479309929391944,1.2660690070608056
C_full_G,C_beta_G,333,stress,gamma_gw,0.0008786600222693286,-0.2960505510456539,1.751949448954346
C_full_G,C_beta_G,333,stress,log10_Ar,0.0007044133119328277,-0.09869864220331614,1.933301357796684
C_full_G,C_beta_G,333,stress,log10_EFAC,0.0001846927517166197,-0.7904915249239407,1.2280084750760594
C_full_G,C_beta_G,346,representative,u,-0.0012271050082169888,-0.11225227820475403,1.9157477217952459
C_full_G,C_beta_G,346,representative,log10_Agw,-0.0002703966894600507,-0.3358529410627822,1.7001470589372178
C_full_G,C_beta_G,346,representative,gamma_gw,0.000749285727992155,-0.11563948023159498,1.916360519768405
C_full_G,C_beta_G,346,representative,log10_Ar,0.00035464069808244236,-0.14740540692277515,1.888594593077225
C_full_G,C_beta_G,346,representative,log10_EFAC,-0.001363672302293506,-0.7743469218601826,1.2576530781398174
C_full_G,C_beta_G,355,representative,u,-0.0007795632707980893,-0.11209886161538851,1.9119011383846114
C_full_G,C_beta_G,355,representative,log10_Agw,-1.930575901365472e-06,-0.3370055472582145,1.7029944527417855
C_full_G,C_beta_G,355,representative,gamma_gw,-0.0015674006674027963,-0.12454144934960287,1.9074585506503972
C_full_G,C_beta_G,355,representative,log10_Ar,2.2322683901121465e-05,-0.18727747756240698,1.8407225224375932
C_full_G,C_beta_G,355,representative,log10_EFAC,-3.5923866430698226e-05,-0.6790374077615261,1.336962592238474
C_full_G,C_beta_G,359,stress,u,0.00173252535373436,-0.15280437197636165,1.8791956280236384
C_full_G,C_beta_G,359,stress,log10_Agw,0.0003096019520750781,-0.7175468654580666,1.3024531345419335
C_full_G,C_beta_G,359,stress,gamma_gw,-0.002938972178513022,-0.24839647300144685,1.807603526998553
C_full_G,C_beta_G,359,stress,log10_Ar,0.0015338601882881608,-0.09873669930775697,1.929263300692243
C_full_G,C_beta_G,359,stress,log10_EFAC,-0.0016095813979193352,-0.2677945082134481,1.812205491786552
C_full_G,C_beta_G,380,representative,u,0.0005663903055186381,-0.11473534863488033,1.9172646513651197
C_full_G,C_beta_G,380,representative,log10_Agw,-0.0004132124814378857,-0.30908676529469437,1.7309132347053056
C_full_G,C_beta_G,380,representative,gamma_gw,-0.0003445498052856433,-0.12113104256557061,1.9108689574344293
C_full_G,C_beta_G,380,representative,log10_Ar,-0.0015862541259261675,-0.13891289055283618,1.8930871094471637
C_full_G,C_beta_G,380,representative,log10_EFAC,0.0010753357603395797,-0.6474690646727111,1.3845309353272888
C_full_G,C_beta_G,409,representative,u,0.000652272192765424,-0.11047373000771121,1.9135262699922888
C_full_G,C_beta_G,409,representative,log10_Agw,0.0007088659391533136,-0.3785351028285523,1.6534648971714478
C_full_G,C_beta_G,409,representative,gamma_gw,-0.00016448488587061938,-0.1267924883943744,1.9092075116056257
C_full_G,C_beta_G,409,representative,log10_Ar,0.0015827038267975935,-0.1867832332669651,1.8452167667330348
C_full_G,C_beta_G,409,representative,log10_EFAC,0.0001353791903109247,-0.8287553485994859,1.1852446514005142
C_full_G,C_beta_G,424,stress,u,0.002341048751427599,-0.14541063182536762,1.8885893681746324
C_full_G,C_beta_G,424,stress,log10_Agw,0.0004471593974354482,-0.7159064687123878,1.328093531287612
C_full_G,C_beta_G,424,stress,gamma_gw,0.004472059236332648,-0.2641224606296143,1.7798775393703856
C_full_G,C_beta_G,424,stress,log10_Ar,-0.0003917581825422234,-0.11457450256026391,1.9174254974397362
C_full_G,C_beta_G,424,stress,log10_EFAC,-0.0009557418681742647,-0.21403954873260234,1.8419604512673977
C_full_G,C_beta_G,446,representative,u,0.0009308991173639924,-0.11235254255267735,1.9116474574473226
C_full_G,C_beta_G,446,representative,log10_Agw,0.0018148224043212924,-0.3126696867066874,1.7273303132933127
C_full_G,C_beta_G,446,representative,gamma_gw,-0.0014136096178396507,-0.12045094224619124,1.9075490577538088
C_full_G,C_beta_G,446,representative,log10_Ar,0.0011514600299661337,-0.12348870715149218,1.9025112928485077
C_full_G,C_beta_G,446,representative,log10_EFAC,0.0009913607812568337,-0.8171624929990009,1.2008375070009991
C_full_G,C_beta_G,453,stress,u,-0.0007111814178496489,-0.14289657404502842,1.9051034259549717
C_full_G,C_beta_G,453,stress,log10_Agw,-0.00104797391126632,-0.6690628011696328,1.3529371988303671
C_full_G,C_beta_G,453,stress,gamma_gw,-0.00022540288769090644,-0.15382988415620968,1.9221701158437903
C_full_G,C_beta_G,453,stress,log10_Ar,0.0014174755325854216,-0.1579162551558263,1.8740837448441736
C_full_G,C_beta_G,453,stress,log10_EFAC,-0.00031634333107294355,-0.6294189706060987,1.3945810293939012
C_full_G,C_beta_G,458,stress,u,0.000936868792038914,-0.12566931787271196,1.910330682127288
C_full_G,C_beta_G,458,stress,log10_Agw,0.0005665486444913492,-0.2059189614311283,1.8380810385688717
C_full_G,C_beta_G,458,stress,gamma_gw,-0.0020731730843014384,-0.12918501132340476,1.9108149886765953
C_full_G,C_beta_G,458,stress,log10_Ar,5.88963431022993e-05,-0.11054501410452766,1.9174549858954724
C_full_G,C_beta_G,458,stress,log10_EFAC,-0.0008847522473552916,-0.47495774712386307,1.573042252876137
C_full_G,C_beta_G,461,representative,u,0.0008980741861497332,-2.0,2.0
C_full_G,C_beta_G,461,representative,log10_Agw,-3.496974600503133e-05,-2.0,2.0
C_full_G,C_beta_G,461,representative,gamma_gw,-0.0008794171797880113,-2.0,2.0
C_full_G,C_beta_G,461,representative,log10_Ar,-0.0008963973000498671,-2.0,2.0
C_full_G,C_beta_G,461,representative,log10_EFAC,0.002492406532232039,-2.0,2.0
C_full_G,C_beta_G,463,representative,u,0.0028507544430529386,-0.026951210490025246,0.029048789509974693
C_full_G,C_beta_G,463,representative,log10_Agw,0.00039085308474107183,-0.04016839556654528,0.041831604433454794
C_full_G,C_beta_G,463,representative,gamma_gw,0.00021613036798540097,-0.030761373415106985,0.029238626584892957
C_full_G,C_beta_G,463,representative,log10_Ar,0.0007720190516309344,-0.03104592996324884,0.024954070036751208
C_full_G,C_beta_G,463,representative,log10_EFAC,0.0004021476050189987,-0.008069759688884237,0.009930240311115779
C_full_G,C_beta_G,479,representative,u,0.0015006659843266323,-0.12269701109622988,1.9173029889037703
C_full_G,C_beta_G,479,representative,log10_Agw,-0.0006471827002830777,-0.6605207505646367,1.3674792494353634
C_full_G,C_beta_G,479,representative,gamma_gw,0.0017986582148413754,-0.13073913443865925,1.9052608655613408
C_full_G,C_beta_G,479,representative,log10_Ar,1.834182963900144e-05,-0.1281091469498733,1.9038908530501266
C_full_G,C_beta_G,479,representative,log10_EFAC,0.0015266599708379514,-0.5354863493164117,1.5125136506835883
C_full_G,C_beta_G,489,representative,u,-0.0007972010332047974,-0.1296922820349774,1.9183077179650225
C_full_G,C_beta_G,489,representative,log10_Agw,-0.001073176830659106,-0.7024470292610928,1.321552970738907
C_full_G,C_beta_G,489,representative,gamma_gw,-0.0012827265482937555,-0.17949668871371882,1.8685033112862812
C_full_G,C_beta_G,489,representative,log10_Ar,0.0016953987277359417,-0.14921288500537622,1.8827871149946238
C_full_G,C_beta_G,489,representative,log10_EFAC,0.002228612819693554,-0.6430971176828026,1.3939028823171973
