contrast_index,new_model,old_model,group,u_bin,gamma_bin,parameter,quantity,probability,units,n,mean,median,std_between_datasets,empirical_p05,empirical_p25,empirical_p75,empirical_p95,minimum,maximum,both_parameter_PIT_functions_resolved,both_LOW_cut_CDF_precision,all_bin_datasets_retained
0,A_CN,A0_CN,u_x_gamma,1,0,u,quantile,0.9,fraction_prior_width,92,0.001320878312059639,0.0012360077919856272,0.039412088127630196,-0.027728926277580102,-0.0036813457594429555,0.008774001678825666,0.03996503309625333,-0.30021052819979355,0.11624531046177089,89,92,True
0,A_CN,A0_CN,u_x_gamma,1,0,u,quantile,0.95,fraction_prior_width,92,0.00039498049899145576,0.0007269445106989347,0.02569221776619402,-0.015920652944334462,-0.0019540067759407087,0.004278718203683668,0.022788301919329592,-0.20831855190522286,0.06895289343240929,89,92,True
0,A_CN,A0_CN,u_x_gamma,1,0,u,central90_width,,fraction_prior_width,92,-0.005976760127858977,-0.00015560096360567321,0.0330958684033559,-0.02455018994211294,-0.002710881669253762,0.0019050424368480257,0.0102784655092289,-0.20003780381895753,0.05299881986630828,89,92,True
0,A_CN,A0_CN,u_x_gamma,1,0,log10_Agw,quantile,0.05,fraction_prior_width,92,-0.006179645825616167,-0.00037572182618090134,0.12470176531415549,-0.2320612165129674,-0.01194104462830042,0.02139079270086576,0.19166320659615005,-0.5743209992686733,0.2706228295477002,89,90,True
0,A_CN,A0_CN,u_x_gamma,1,0,log10_Agw,quantile,0.5,fraction_prior_width,92,0.01808626890327545,0.002447421270699149,0.1043036988112719,-0.1303257869435001,-0.031025401196991154,0.05281430396619255,0.24709993744948566,-0.22805174962715835,0.38973569496628463,89,91,True
0,A_CN,A0_CN,u_x_gamma,1,0,log10_Agw,quantile,0.9,fraction_prior_width,92,0.012867181523325062,0.0007032015192845464,0.07898003412693877,-0.09461800548325135,-0.0364315664806175,0.04001253398590114,0.1749649467555403,-0.13363464467062036,0.30812997960787925,89,92,True
0,A_CN,A0_CN,u_x_gamma,1,0,log10_Agw,quantile,0.95,fraction_prior_width,92,0.010081044486455385,0.0001379569566579142,0.0720223146133848,-0.08804857980924073,-0.03594538030361319,0.03176899933732295,0.1507773171589736,-0.12448424949658438,0.27361439900728113,89,92,True
0,A_CN,A0_CN,u_x_gamma,1,0,log10_Agw,central90_width,,fraction_prior_width,92,0.016260690312071554,-0.0007465299842426831,0.11922080526640369,-0.11758268615487791,-0.05186943594864887,0.04864075468068707,0.26354968839090376,-0.2533412315874455,0.5133164598660864,89,90,True
0,A_CN,A0_CN,u_x_gamma,1,0,gamma_gw,quantile,0.05,fraction_prior_width,92,0.006669917183148743,-0.0010911344215922608,0.05563926978005807,-0.035761694399938516,-0.0070351101438479845,0.006505792173448183,0.07779537545597451,-0.17773468751337176,0.41094193491526304,89,92,True
0,A_CN,A0_CN,u_x_gamma,1,0,gamma_gw,quantile,0.5,fraction_prior_width,92,-0.004813536171699832,-0.007699417114603424,0.0860168883036613,-0.12589810163798493,-0.05467423374605959,0.028457250346868912,0.11720692411224529,-0.2847073797123213,0.4377278253595438,89,92,True
0,A_CN,A0_CN,u_x_gamma,1,0,gamma_gw,quantile,0.9,fraction_prior_width,92,-0.013009560045390679,-0.011701963419157746,0.07266795374605373,-0.15169569242815029,-0.036882432672241394,0.017052934966647726,0.0765703683455091,-0.25196865255470835,0.2845290578513363,89,92,True
0,A_CN,A0_CN,u_x_gamma,1,0,gamma_gw,quantile,0.95,fraction_prior_width,92,-0.013604968536208528,-0.007455019627023052,0.07114285336438467,-0.16064955412796733,-0.02504548597203568,0.010463841916242889,0.04774858657867483,-0.28454009006047243,0.2989741970189511,89,92,True
0,A_CN,A0_CN,u_x_gamma,1,0,gamma_gw,central90_width,,fraction_prior_width,92,-0.02027488571935727,-0.0041146451171685805,0.08108914206831762,-0.162409050483211,-0.022254402715107036,0.007577454186850546,0.043821881941112986,-0.3526783109211258,0.24185737273305274,89,92,True
0,A_CN,A0_CN,u_x_gamma,1,0,log10_Ar,quantile,0.05,fraction_prior_width,92,-0.0345876232657815,-0.0013973186376310034,0.1912860662506932,-0.3395309039656176,-0.013596889100990056,0.004221494970014187,0.07729061624218002,-0.8441309530484207,0.6070946911940168,89,92,True
0,A_CN,A0_CN,u_x_gamma,1,0,log10_Ar,quantile,0.5,fraction_prior_width,92,-0.022880779715023992,-0.012927916647359108,0.17312913524196433,-0.3421417959827963,-0.07407403737428533,0.04224652785330346,0.2655495404067449,-0.42688449935643236,0.45426713498532445,89,91,True
0,A_CN,A0_CN,u_x_gamma,1,0,log10_Ar,quantile,0.9,fraction_prior_width,92,-0.00578800836949208,-0.01487461970618803,0.07465257275446038,-0.12023581485494711,-0.054007684112130555,0.03777973927730757,0.12940951446541912,-0.15441387077818242,0.2261614272108553,89,90,True
0,A_CN,A0_CN,u_x_gamma,1,0,log10_Ar,quantile,0.95,fraction_prior_width,92,-0.008222341679122393,-0.014592699030245793,0.06290890951109467,-0.10489953125598708,-0.04959432823302237,0.025096840902550238,0.10536941480706041,-0.1348450785647235,0.1822531180390995,89,90,True
0,A_CN,A0_CN,u_x_gamma,1,0,log10_Ar,central90_width,,fraction_prior_width,92,0.0263652815866591,-0.00801600860726348,0.18661797192012414,-0.1085776214711286,-0.0333774600942357,0.03880342048688126,0.2984288699959406,-0.6051296023792342,0.8081545670630897,89,90,True
0,A_CN,A0_CN,u_x_gamma,1,0,log10_EFAC,quantile,0.05,fraction_prior_width,92,0.011932989296934555,0.009710537713419367,0.04933615125850186,-0.06700507304739672,-0.00981368775257338,0.04277360445946268,0.08760183449903093,-0.11350077339606376,0.1419025669077415,88,92,True
0,A_CN,A0_CN,u_x_gamma,1,0,log10_EFAC,quantile,0.5,fraction_prior_width,92,-0.02357173454901013,-0.02280288101335004,0.048404548561021596,-0.10180656234757211,-0.04869635230415457,0.009550573116270847,0.048693956780292647,-0.14496559826519967,0.09959685894851478,88,89,True
0,A_CN,A0_CN,u_x_gamma,1,0,log10_EFAC,quantile,0.9,fraction_prior_width,92,-0.05199734381989261,-0.05064234426533376,0.04967510627257867,-0.13620273171199362,-0.07706058323427567,-0.017955169850331854,0.02080709513665766,-0.18659515908076235,0.06649558013313173,88,92,True
0,A_CN,A0_CN,u_x_gamma,1,0,log10_EFAC,quantile,0.95,fraction_prior_width,92,-0.05948078578978416,-0.05825622321963045,0.05013394390660058,-0.14599724571493292,-0.08736542794067129,-0.02322579928450702,0.012682851517157367,-0.19977863493636341,0.055981448891320174,88,92,True
0,A_CN,A0_CN,u_x_gamma,1,0,log10_EFAC,central90_width,,fraction_prior_width,92,-0.07141377508671871,-0.07072933001933823,0.030759372781333238,-0.12065035056716435,-0.08533671397318093,-0.0590577970452523,-0.03160286405195747,-0.170184084288128,0.04577339581556217,88,92,True
0,A_CN,A0_CN,u_x_gamma,1,1,u,quantile,0.05,fraction_prior_width,116,0.0004432119953284807,0.0010799393269264844,0.015440369693187793,-0.020243636018397855,-0.005024520156840044,0.005172404765219955,0.019597211976338298,-0.05176328648500367,0.09695159999291143,113,116,True
0,A_CN,A0_CN,u_x_gamma,1,1,u,quantile,0.5,fraction_prior_width,116,-0.0038725052680282103,0.0028439465189221136,0.06678119657122313,-0.10642363065507884,-0.02665084828963117,0.0369526255610729,0.07824528824893895,-0.3215562191217072,0.15206683479944977,113,115,True
0,A_CN,A0_CN,u_x_gamma,1,1,u,quantile,0.9,fraction_prior_width,116,-0.0026238856037859044,0.0010543346187427138,0.04927106062266539,-0.06783984308787147,-0.00945327377745031,0.015063137473414562,0.039348105951146795,-0.2560312002056019,0.14034598417830657,113,116,True
0,A_CN,A0_CN,u_x_gamma,1,1,u,quantile,0.95,fraction_prior_width,116,-0.00177222922919901,0.000649476413992045,0.033514852987430406,-0.03967224479648221,-0.0045754034849999625,0.008076297972336638,0.023782586650262866,-0.16795573350384962,0.10023789939690186,113,116,True
0,A_CN,A0_CN,u_x_gamma,1,1,u,central90_width,,fraction_prior_width,116,-0.0022154412245274924,0.0004300603793775948,0.028686450742701663,-0.03417697570137798,-0.0020754158799274613,0.0042326480218971285,0.024279020475378138,-0.13584288801162048,0.08386311295524396,113,116,True
0,A_CN,A0_CN,u_x_gamma,1,1,log10_Agw,quantile,0.05,fraction_prior_width,116,-0.033876130757784756,-0.0018377644959856748,0.12680013194738218,-0.34155145147500565,-0.03231359484248497,0.02077950263464793,0.08762300310290574,-0.4907907728187045,0.2583409699476459,113,116,True
0,A_CN,A0_CN,u_x_gamma,1,1,log10_Agw,quantile,0.5,fraction_prior_width,116,-0.004345327781902009,-0.010172060298448887,0.09085217176664459,-0.14359781512557698,-0.05094245718328494,0.031236033519486228,0.13941440328757962,-0.28416540654481054,0.3541668816595263,113,116,True
0,A_CN,A0_CN,u_x_gamma,1,1,log10_Agw,quantile,0.9,fraction_prior_width,116,-0.0008364799204080219,-0.007176714469698642,0.07340041386687948,-0.10150138775007206,-0.03846219520108053,0.032804757576307436,0.1512355041201226,-0.1944476129818451,0.2422533614253245,113,116,True
0,A_CN,A0_CN,u_x_gamma,1,1,log10_Agw,quantile,0.95,fraction_prior_width,116,-0.0014848266835820994,-0.007692645279147814,0.0688524416396956,-0.09061589007042672,-0.03588825965953063,0.02328175382876034,0.1510480577331381,-0.1860079054655438,0.22399451521687008,113,116,True
0,A_CN,A0_CN,u_x_gamma,1,1,log10_Agw,central90_width,,fraction_prior_width,116,0.03239130407420265,-0.007761094539244673,0.12333958426256356,-0.0743053539342182,-0.035413892814855435,0.05099032713763471,0.3245301199545266,-0.17563631846842087,0.490776634113513,113,116,True
0,A_CN,A0_CN,u_x_gamma,1,1,gamma_gw,quantile,0.05,fraction_prior_width,116,0.00027259897176637335,-0.0012756605181241092,0.07677124752995723,-0.1007252153242826,-0.020162317534770095,0.0076230714147408375,0.11913118581038117,-0.30184202232852214,0.41002154847136546,113,116,True
0,A_CN,A0_CN,u_x_gamma,1,1,gamma_gw,quantile,0.5,fraction_prior_width,116,-0.020207637605291602,-0.00641965987493856,0.09718945502024325,-0.19760253753108942,-0.0644699145396046,0.028694439885706483,0.11505618682524597,-0.4174210054629141,0.23362717439428232,113,116,True
0,A_CN,A0_CN,u_x_gamma,1,1,gamma_gw,quantile,0.9,fraction_prior_width,116,-0.021947512932548117,-0.0024923359311631588,0.0714478512211384,-0.20419176660412997,-0.029149682372688807,0.009857398988590393,0.05126475317462115,-0.2995264334413058,0.11138303320752663,113,116,True
0,A_CN,A0_CN,u_x_gamma,1,1,gamma_gw,quantile,0.95,fraction_prior_width,116,-0.019027140334512544,-0.0022238965440098957,0.06082357258456382,-0.1515492411453027,-0.016228865731176323,0.005656561874356758,0.03641090482622408,-0.2868114103189099,0.07523551900272707,113,116,True
0,A_CN,A0_CN,u_x_gamma,1,1,gamma_gw,central90_width,,fraction_prior_width,116,-0.01929973930627892,-0.002761118160518272,0.07768372287689639,-0.16075042472185663,-0.024907447141485684,0.010114378181582478,0.06347813304438399,-0.3858577559998134,0.2913216340813537,113,116,True
0,A_CN,A0_CN,u_x_gamma,1,1,log10_Ar,quantile,0.05,fraction_prior_width,116,0.0006161838411952136,0.0006492008544154819,0.13436469647296215,-0.09378677299581734,-0.007256111954172655,0.005615949789323281,0.15177969979496705,-0.8668208186093663,0.6140254518079507,113,116,True
0,A_CN,A0_CN,u_x_gamma,1,1,log10_Ar,quantile,0.5,fraction_prior_width,116,0.012515936883983388,0.003400059657195781,0.14396335916696992,-0.1743766327971179,-0.042894574786650236,0.04687996997464444,0.260601457120596,-0.44532674763705804,0.49819574438298353,113,115,True
0,A_CN,A0_CN,u_x_gamma,1,1,log10_Ar,quantile,0.9,fraction_prior_width,116,0.009821840048338986,-0.0018709403556390614,0.0687903006844581,-0.07791437198852141,-0.027039008976649986,0.03842941260443322,0.1569476379284027,-0.21918851905159176,0.24002836335545064,113,116,True
0,A_CN,A0_CN,u_x_gamma,1,1,log10_Ar,quantile,0.95,fraction_prior_width,116,0.004740189987819573,-0.0030204069971137004,0.05569947601369958,-0.06359271822886697,-0.026596808362175012,0.02624727416416725,0.10962963596322622,-0.19321991397756189,0.19340821854786405,113,116,True
0,A_CN,A0_CN,u_x_gamma,1,1,log10_Ar,central90_width,,fraction_prior_width,116,0.004124006146624354,-0.002422286472870905,0.13065733667272747,-0.09769206047873621,-0.02682915998794161,0.026934921961050212,0.1197037883874659,-0.6266286449648504,0.832125810188076,113,116,True
0,A_CN,A0_CN,u_x_gamma,1,1,log10_EFAC,quantile,0.05,fraction_prior_width,116,0.018820297405073672,0.015548264961537389,0.04930918367205054,-0.06661276402431401,-0.0053234993638436885,0.052008192850711496,0.09960869896459199,-0.10004093954925974,0.15812194890419196,113,116,True
0,A_CN,A0_CN,u_x_gamma,1,1,log10_EFAC,quantile,0.5,fraction_prior_width,116,-0.021478623720071144,-0.020295691468172797,0.043352646181325644,-0.10738337992143013,-0.04559541959110594,0.010377184096815498,0.04750278705467756,-0.13369549033911743,0.07413366903650653,113,116,True
0,A_CN,A0_CN,u_x_gamma,1,1,log10_EFAC,quantile,0.9,fraction_prior_width,116,-0.05138852934316971,-0.050842278717070255,0.043993457542560226,-0.1319797763546552,-0.07534334595356576,-0.01935783229561211,0.01449644589237576,-0.16783748345737448,0.041120885851555405,113,116,True
0,A_CN,A0_CN,u_x_gamma,1,1,log10_EFAC,quantile,0.95,fraction_prior_width,116,-0.058773365775490055,-0.06036810372258122,0.044935435498922496,-0.1412373048317635,-0.08595849321761428,-0.02535044233955197,0.005993847025740018,-0.17868990198043921,0.035820619272696946,113,116,True
0,A_CN,A0_CN,u_x_gamma,1,1,log10_EFAC,central90_width,,fraction_prior_width,116,-0.07759366318056374,-0.07352165593104545,0.03647620553954147,-0.14438058999431666,-0.09476286573159476,-0.057322405751304234,-0.025651784177594585,-0.22388416902422992,0.016282890554442958,113,116,True
0,A_CN,A0_CN,u_x_gamma,2,0,u,quantile,0.05,fraction_prior_width,24,0.007403987096727275,-0.0009374204802252116,0.03376927254037902,-0.011608304240144078,-0.005935832228938594,0.004741368840782124,0.03718343429767488,-0.03296831476486484,0.14951125583830555,24,24,True
0,A_CN,A0_CN,u_x_gamma,2,0,u,quantile,0.5,fraction_prior_width,24,0.012339777832248879,-0.0025905424732053373,0.05507444782458993,-0.04415090595066295,-0.018067599836299977,0.024581324418083292,0.10075938447141439,-0.04523080462558282,0.1913014001785741,24,24,True
0,A_CN,A0_CN,u_x_gamma,2,0,u,quantile,0.9,fraction_prior_width,24,0.004215859519246999,-0.0013793551117534109,0.01510404546100405,-0.01235681935962682,-0.0034156313180889186,0.007492091324970002,0.03250385890998028,-0.014676700816136923,0.044507768429495664,24,24,True
0,A_CN,A0_CN,u_x_gamma,2,0,u,quantile,0.95,fraction_prior_width,24,0.002277295858245094,-0.00030863003926179244,0.00792521143948057,-0.006742167571935148,-0.001756102102781626,0.004231889856760762,0.01738463307225204,-0.007103756607452549,0.02221334622111215,24,24,True
0,A_CN,A0_CN,u_x_gamma,2,0,u,central90_width,,fraction_prior_width,24,-0.005126691238482167,0.0012935596776513791,0.027935833189055494,-0.022814799768069032,-0.0011787898676020037,0.0027610232794507417,0.011963032656830044,-0.12729790961719345,0.02889521132406314,24,24,True
0,A_CN,A0_CN,u_x_gamma,2,0,log10_Agw,quantile,0.05,fraction_prior_width,24,-0.006622527195773917,-0.0013833868034796686,0.08619923306338921,-0.14427731725201928,-0.008684651462826702,0.012517741074835834,0.060921074973990845,-0.23608041890402318,0.25600584372508034,23,24,True
0,A_CN,A0_CN,u_x_gamma,2,0,log10_Agw,quantile,0.5,fraction_prior_width,24,0.010637706932174903,0.0024144894490800706,0.07674559983445542,-0.0963505581170071,-0.03545219046408623,0.07199907915649707,0.11218652852387101,-0.1424088583195735,0.19733133089985622,23,23,True
0,A_CN,A0_CN,u_x_gamma,2,0,log10_Agw,quantile,0.9,fraction_prior_width,24,0.014822606721627586,-0.0019685591645555167,0.07770665440805948,-0.0676672346545292,-0.030637619864108498,0.06475027731457375,0.16299453202165648,-0.13496746846130026,0.18278447802070452,23,24,True
0,A_CN,A0_CN,u_x_gamma,2,0,log10_Agw,quantile,0.95,fraction_prior_width,24,0.014415981501450383,0.0003057080093012421,0.07722545615952332,-0.0711294052240418,-0.029217924016108565,0.05491188790457252,0.16867901778772026,-0.12887724116233912,0.19288990886197743,23,24,True
0,A_CN,A0_CN,u_x_gamma,2,0,log10_Agw,central90_width,,fraction_prior_width,24,0.021038508697224307,-0.0031994126878109874,0.10479057987581956,-0.09531042588597412,-0.045325533259714765,0.07083159018678961,0.1776326052748115,-0.18556472411785513,0.2909393908164707,23,24,True
0,A_CN,A0_CN,u_x_gamma,2,0,gamma_gw,quantile,0.05,fraction_prior_width,24,0.0009190453013445005,0.0001258293224027443,0.036420168944846405,-0.0452855669959643,-0.0068767965817798215,0.005245324226727708,0.043505549946321484,-0.05755181469962237,0.14186733571522583,24,24,True
0,A_CN,A0_CN,u_x_gamma,2,0,gamma_gw,quantile,0.5,fraction_prior_width,24,-0.034603201932656945,-0.004268606328739544,0.11188912472305275,-0.19893234859087705,-0.04814235414761467,0.009880613929721671,0.07031750951929282,-0.4349857173954861,0.11636606449399733,24,24,True
0,A_CN,A0_CN,u_x_gamma,2,0,gamma_gw,quantile,0.9,fraction_prior_width,24,-0.04755462781978742,-0.006133326722267907,0.1315035469777022,-0.20685247328707945,-0.04741789760842771,0.005494157287283724,0.044549257756229685,-0.5830916851018393,0.04876663211381138,24,24,True
0,A_CN,A0_CN,u_x_gamma,2,0,gamma_gw,quantile,0.95,fraction_prior_width,24,-0.044619967531620446,-0.0040058749080127964,0.11963042337105774,-0.21928354214260437,-0.03286753968988465,0.0022646188311289672,0.02889086648751395,-0.5320079851664654,0.033644511411764055,24,24,True
0,A_CN,A0_CN,u_x_gamma,2,0,gamma_gw,central90_width,,fraction_prior_width,24,-0.04553901283296496,-0.0031180545540550053,0.10779360032125546,-0.1813986188615315,-0.03301448227968534,0.003173558920340297,0.0235268966130406,-0.4744561704668431,0.028420965730646786,24,24,True
0,A_CN,A0_CN,u_x_gamma,2,0,log10_Ar,quantile,0.05,fraction_prior_width,24,0.008390752666206907,-0.0006401171282413957,0.0654213092673394,-0.01745174210610626,-0.005205802946352851,0.0055299600151306,0.029324159670966576,-0.11627864960887287,0.28960684944845627,24,24,True
0,A_CN,A0_CN,u_x_gamma,2,0,log10_Ar,quantile,0.5,fraction_prior_width,24,0.02279133217337977,-0.0030388765617041236,0.13532440852012767,-0.12933868291673084,-0.034022885089451005,0.0187411725666059,0.19275111691449726,-0.16035221409865685,0.5402341298121176,24,24,True
0,A_CN,A0_CN,u_x_gamma,2,0,log10_Ar,quantile,0.9,fraction_prior_width,24,0.011435860818289881,-0.002556463293153566,0.0888124774569495,-0.10709300522604742,-0.04023133510273469,0.03847529066445354,0.14846070295339736,-0.1382646619539547,0.2689124033372855,24,24,True
0,A_CN,A0_CN,u_x_gamma,2,0,log10_Ar,quantile,0.95,fraction_prior_width,24,0.00616827440809653,-0.003420176518561413,0.0736615810594241,-0.09975582761985052,-0.04122453037117832,0.036971996292636033,0.12275354033859584,-0.10984967550173852,0.21835386313879213,24,24,True
0,A_CN,A0_CN,u_x_gamma,2,0,log10_Ar,central90_width,,fraction_prior_width,24,-0.0022224782581103755,-0.00303436918613037,0.05543132976528181,-0.08821139967220515,-0.042647990384446416,0.033791492665559114,0.09070642114844234,-0.09203690844611001,0.10246054498805157,24,24,True
0,A_CN,A0_CN,u_x_gamma,2,0,log10_EFAC,quantile,0.05,fraction_prior_width,24,0.01573021410542015,0.011857149096204604,0.05163241634152538,-0.07343453861767903,-0.009183670612958758,0.04190336305384993,0.10233943721434488,-0.11078703329654183,0.10575861959252751,24,24,True
0,A_CN,A0_CN,u_x_gamma,2,0,log10_EFAC,quantile,0.5,fraction_prior_width,24,-0.019016471483655865,-0.02175950959843212,0.04939210814673261,-0.07657612285203173,-0.039931318322093734,0.00105428951450115,0.05589042457689144,-0.13189900216987255,0.09485962922842317,24,24,True
0,A_CN,A0_CN,u_x_gamma,2,0,log10_EFAC,quantile,0.9,fraction_prior_width,24,-0.045683012684835066,-0.05211655403839391,0.045529947572206006,-0.11857285409556946,-0.0657451046234528,-0.020654507865113143,0.02621944162354442,-0.14303364003724828,0.04190265136411381,24,24,True
0,A_CN,A0_CN,u_x_gamma,2,0,log10_EFAC,quantile,0.95,fraction_prior_width,24,-0.05267089701561354,-0.06046285071533594,0.0454934029509581,-0.13093102825700806,-0.07425783373901035,-0.026857128444423256,0.018240114504803936,-0.14607341315356637,0.02678064867566654,24,24,True
0,A_CN,A0_CN,u_x_gamma,2,0,log10_EFAC,central90_width,,fraction_prior_width,24,-0.0684011111210337,-0.0705615018906729,0.03475559078473811,-0.11785527565974736,-0.08430028044850962,-0.06277351112275141,-0.035357284294472706,-0.13076947549959006,0.05224396930359643,24,24,True
0,A_CN,A0_CN,u_x_gamma,2,1,u,quantile,0.05,fraction_prior_width,25,0.004268575824264328,0.0015833940933211027,0.008879712195244907,-0.006700580666349957,-0.000955949137787411,0.010557585564837609,0.01870514249451243,-0.009719333532880077,0.019847081228989955,25,25,True
0,A_CN,A0_CN,u_x_gamma,2,1,u,quantile,0.5,fraction_prior_width,25,0.013371951980298773,0.009472127629416294,0.03879804136085385,-0.03914162462316806,-0.01364677285816307,0.02296298710442457,0.08182651050924054,-0.05090864613081725,0.0966052774158131,25,25,True
0,A_CN,A0_CN,u_x_gamma,2,1,u,quantile,0.9,fraction_prior_width,25,0.004377753691060424,0.0016537089803464466,0.014126303418021414,-0.011650638785543488,-0.004817614120503855,0.005332812760916017,0.03238093059724729,-0.02094881848881014,0.0370664589621994,25,25,True
0,A_CN,A0_CN,u_x_gamma,2,1,u,quantile,0.95,fraction_prior_width,25,0.0022836706221545187,0.0007582673690195163,0.007638645189068712,-0.006368275412574764,-0.0019733966424501093,0.0033222044943166384,0.017508608330731673,-0.011393392039150796,0.020754112471010333,25,25,True
0,A_CN,A0_CN,u_x_gamma,2,1,u,central90_width,,fraction_prior_width,25,-0.001984905202109806,-0.0006494617265014879,0.004759313826497984,-0.013038201347414489,-0.0029948897973658406,0.0007743873932423151,0.0027991460908679527,-0.01601650470479188,0.0029663919117826065,25,25,True
0,A_CN,A0_CN,u_x_gamma,2,1,log10_Agw,quantile,0.05,fraction_prior_width,25,0.017070868140260775,0.009438658251116859,0.05383824696983535,-0.06023909742640529,-0.007805632480715068,0.0463362377569041,0.10288666346390819,-0.13008263306202938,0.1146076366937998,25,25,True
0,A_CN,A0_CN,u_x_gamma,2,1,log10_Agw,quantile,0.5,fraction_prior_width,25,0.02043431328925438,0.035237290057487214,0.06469335984797131,-0.06126100198446862,-0.029196971876083055,0.05970759200607234,0.11535019133530985,-0.10267012750100424,0.1759018379320716,25,25,True
0,A_CN,A0_CN,u_x_gamma,2,1,log10_Agw,quantile,0.9,fraction_prior_width,25,0.0061909019082162665,0.006180825320477035,0.04633542658983408,-0.06831088986002146,-0.02582440125426977,0.03568226260553342,0.06965754001498493,-0.07128108482717355,0.09081755276032494,25,25,True
0,A_CN,A0_CN,u_x_gamma,2,1,log10_Agw,quantile,0.95,fraction_prior_width,25,0.0028475097784975544,0.002560246622846929,0.04171991757921415,-0.06125808439588656,-0.025169858553846014,0.03366386501378804,0.06212917094986793,-0.07016146756290703,0.07620508221150357,25,25,True
0,A_CN,A0_CN,u_x_gamma,2,1,log10_Agw,central90_width,,fraction_prior_width,25,-0.014223358361763224,-0.011492955516909764,0.05472297545194892,-0.09104869699158331,-0.04779639688796128,0.014337138670829641,0.06268782057803747,-0.1051992009962035,0.13702444955697712,25,25,True
0,A_CN,A0_CN,u_x_gamma,2,1,gamma_gw,quantile,0.05,fraction_prior_width,25,-0.003245295198850092,4.4828037810952515e-05,0.032933000317925155,-0.05773131162536527,-0.008342188653279344,0.006461029083338579,0.02490662663259044,-0.07742860794737594,0.10113009463497717,25,25,True
0,A_CN,A0_CN,u_x_gamma,2,1,gamma_gw,quantile,0.5,fraction_prior_width,25,-0.006485426972480395,-0.002085649753798713,0.07223117872349906,-0.12807443700922322,-0.038718472608797905,0.032015412013651545,0.08982006069848948,-0.1836717784680319,0.1226594901621908,25,25,True
0,A_CN,A0_CN,u_x_gamma,2,1,gamma_gw,quantile,0.9,fraction_prior_width,25,-0.020926620454074136,-0.0020638663956823455,0.0725528959414086,-0.17458161550707973,-0.017620612350309095,0.013797731851188821,0.027995635858597122,-0.27978251849242153,0.03756003748143277,25,25,True
0,A_CN,A0_CN,u_x_gamma,2,1,gamma_gw,quantile,0.95,fraction_prior_width,25,-0.01700079136887262,-0.00015501272098539243,0.053390019821017196,-0.12893760179953004,-0.010920622167771898,0.0074775389834503825,0.017411686394825564,-0.2103024357849398,0.01941905039485492,25,25,True
0,A_CN,A0_CN,u_x_gamma,2,1,gamma_gw,central90_width,,fraction_prior_width,25,-0.01375549617002253,-0.0015359122843002782,0.052510656212869045,-0.10742924249069778,-0.011510591749615773,0.003551098836016675,0.02961570879614003,-0.2019602471316604,0.06878764998045966,25,25,True
0,A_CN,A0_CN,u_x_gamma,2,1,log10_Ar,quantile,0.05,fraction_prior_width,25,-0.025885456536810816,-0.0009935315543449716,0.08140289362846026,-0.19946297119317763,-0.0165720571594145,0.003507639111865961,0.01864526841767872,-0.3200872925071619,0.08599966855820679,25,25,True
0,A_CN,A0_CN,u_x_gamma,2,1,log10_Ar,quantile,0.5,fraction_prior_width,25,-0.039318284664881104,-0.005781492304574143,0.11672611548764533,-0.21397286528886122,-0.08979321995381079,0.013792498079196525,0.07775251550230472,-0.36508571862353756,0.21382569373783777,25,25,True
0,A_CN,A0_CN,u_x_gamma,2,1,log10_Ar,quantile,0.9,fraction_prior_width,25,-0.009761608127992831,-0.006745578448517198,0.0510768239737263,-0.08515904912519838,-0.03475136732840434,0.013904236826553285,0.0723217353124313,-0.12819162054272104,0.10665396106522396,25,25,True
0,A_CN,A0_CN,u_x_gamma,2,1,log10_Ar,quantile,0.95,fraction_prior_width,25,-0.010615378701656684,-0.007579520295603714,0.04303863160501143,-0.0711412046491904,-0.03471930989267202,0.004890845392518717,0.04216678631548869,-0.11425615814799739,0.10576234591122291,25,25,True
0,A_CN,A0_CN,u_x_gamma,2,1,log10_Ar,central90_width,,fraction_prior_width,25,0.015270077835154126,0.0032485768504961765,0.08537871991757448,-0.09073264906766221,-0.026511567953460546,0.021582906838600757,0.16300200154509978,-0.11681221838831946,0.30954790219006106,25,25,True
0,A_CN,A0_CN,u_x_gamma,2,1,log10_EFAC,quantile,0.05,fraction_prior_width,25,0.013422544805028342,-1.241735281026779e-05,0.05367432020251968,-0.05054700131000118,-0.0178991713882527,0.05801887722089316,0.09005745370895601,-0.11642167537665521,0.09435088005944103,25,25,True
0,A_CN,A0_CN,u_x_gamma,2,1,log10_EFAC,quantile,0.5,fraction_prior_width,25,-0.026125977441980305,-0.027196022879947823,0.0534055813779167,-0.10280392714230399,-0.058092120352616794,0.027939950804043434,0.04482632811199607,-0.1548470501150575,0.04855895348336303,25,25,True
0,A_CN,A0_CN,u_x_gamma,2,1,log10_EFAC,quantile,0.9,fraction_prior_width,25,-0.052473656889145584,-0.0599119102298411,0.0527835737624935,-0.1311603077982045,-0.08911011879394015,0.004181470516180896,0.012909787003414183,-0.16548599535089592,0.027722301354930257,25,25,True
0,A_CN,A0_CN,u_x_gamma,2,1,log10_EFAC,quantile,0.95,fraction_prior_width,25,-0.0587819937589702,-0.0687150053540525,0.05331043419762149,-0.13895047196367302,-0.09249403944803547,-0.0022332975197073557,0.0067857013003270955,-0.16848310383931364,0.02337098015938155,25,25,True
